   62 1818    0
                   1.8708455E+00   6.0474214E-01  -2.0995781E+00
                  -1.3277547E+01   2.6910607E+00  -1.0939131E+00
   1.8501800E-02  -1.9433000E-01  -4.5759700E+00  -7.4193400E+00
   1.4907600E-02   1.8919900E+00  -5.2538600E+00  -7.4193400E+00
   2.0161200E-02   1.3153500E+00  -3.4791200E+00  -8.0256600E+00
   2.0346900E-02  -6.7616000E-01  -8.2687900E+00  -1.3969900E+00
   2.0725100E-02   1.3578300E+00  -8.6274400E+00  -1.3969900E+00
   1.8124700E-02  -6.7616000E-01  -8.2687900E+00  -3.3590900E+00
   1.6532100E-02   1.3578300E+00  -8.6274400E+00  -3.3590900E+00
   1.4877300E-02  -6.7616000E-01  -6.7508000E+00  -4.9464600E+00
   1.2723700E-02   1.4101700E+00  -7.4286800E+00  -4.9464600E+00
   1.2402100E-02  -6.8845100E+00  -1.2231700E+00   6.4473600E+00
   1.4929400E-02  -5.0184400E+00  -1.2231700E+00   5.8410400E+00
   9.2272400E-03  -8.3941900E+00  -1.2632000E-01   5.8410400E+00
   1.1510800E-02  -8.3941900E+00  -2.3200200E+00   5.8410400E+00
   1.4626900E-02  -6.3078600E+00  -2.9979000E+00   5.8410400E+00
   1.0262200E-02  -9.7217800E+00  -2.2558500E+00   4.2536700E+00
   1.2579600E-02  -8.3941900E+00  -3.8380100E+00   4.2536700E+00
   1.5324100E-02  -6.3602000E+00  -4.1966600E+00   4.2536700E+00
   2.0210800E-02  -4.5715500E+00  -3.1639700E+00   4.2536700E+00
   1.7418100E-02  -5.0445300E+00  -5.3493600E+00   3.9770000E+00
   1.3990800E-02  -5.0445300E+00  -6.8673500E+00   2.3896300E+00
   1.4442300E-02  -3.0105500E+00  -7.2260000E+00   2.3896300E+00
   1.2088400E-02  -3.0105500E+00  -7.2260000E+00   4.2754000E-01
   1.2028400E-02  -5.0904300E+00  -7.5288700E+00  -8.5777000E-01
   1.4163600E-02  -3.0564400E+00  -7.8875200E+00  -8.5777000E-01
   1.2319700E-02  -6.4180200E+00  -5.9467100E+00  -2.8198600E+00
   1.4533400E-02  -5.0904300E+00  -7.5288700E+00  -2.8198600E+00
   1.7207300E-02  -3.0564400E+00  -7.8875200E+00  -2.8198600E+00
   1.6666800E-02  -5.0904300E+00  -3.8171900E+00  -4.4072300E+00
   1.5515700E-02  -5.0904300E+00  -6.0108800E+00  -4.4072300E+00
   1.7843700E-02  -3.0041000E+00  -6.6887700E+00  -4.4072300E+00
   1.7523200E-02  -3.5807500E+00  -4.9140300E+00  -5.0135600E+00
   1.7162300E-02   5.9898400E+00  -7.4884400E+00   1.0796000E-01
   8.4853100E-03   8.4325500E+00  -5.7137100E+00  -1.4794100E+00
   1.7323500E-02   3.9035200E+00  -8.3285500E+00  -1.4794100E+00
   1.5945300E-02   5.9375000E+00  -8.6872000E+00  -1.4794100E+00
   1.3377300E-02   7.7261600E+00  -7.6545100E+00  -1.4794100E+00
   6.6643800E-03   8.4325500E+00  -5.7137100E+00  -3.4415100E+00
   1.4555100E-02   3.9035200E+00  -8.3285500E+00  -3.4415100E+00
   1.4393400E-02   5.9375000E+00  -8.6872000E+00  -3.4415100E+00
   1.1811600E-02   7.7261600E+00  -7.6545100E+00  -3.4415100E+00
   6.9972500E-03   7.2792600E+00  -5.7137100E+00  -5.0288800E+00
   1.0865900E-02   3.9035200E+00  -6.8105500E+00  -5.0288800E+00
   1.1123000E-02   5.9898400E+00  -7.4884400E+00  -5.0288800E+00
   5.3127500E-04   8.5835900E+00  -2.5943500E+00  -2.5996000E+00
   5.9308000E-03   8.5835900E+00  -2.5943500E+00  -4.5617000E+00
   1.0915900E-02   7.8772000E+00  -6.5354000E-01  -4.5617000E+00
   5.2818900E-03   7.8772000E+00  -4.5351500E+00  -4.5617000E+00
   1.0039300E-02   7.4303000E+00  -2.5943500E+00  -6.1490700E+00
   1.4865400E-02   6.1408800E+00  -8.1961000E-01  -6.1490700E+00
   1.7680600E-02   4.0545600E+00  -1.4975000E+00  -6.1490700E+00
   8.4337600E-03   6.1408800E+00  -4.3690800E+00  -6.1490700E+00
   1.2973500E-02   5.5642400E+00  -2.5943500E+00  -6.7553900E+00
   1.3718000E-02  -9.9766500E+00  -3.0039100E+00  -3.4401200E+00
   1.0367300E-02  -8.6490600E+00  -4.5860700E+00  -3.4401200E+00
   1.9744700E-02  -5.2733200E+00  -1.9712300E+00  -5.0274800E+00
   2.0764400E-02  -6.5627400E+00  -1.9649000E-01  -5.0274800E+00
   1.8245100E-02  -8.6490600E+00  -8.7438000E-01  -5.0274800E+00
   1.4664500E-02  -8.6490600E+00  -3.0680700E+00  -5.0274800E+00
   1.4965900E-02  -6.5627400E+00  -3.7459600E+00  -5.0274800E+00
   1.7465800E-02  -7.1393800E+00  -1.9712300E+00  -5.6338100E+00
   1.4611500E-02  -9.4193000E+00  -5.2762200E+00   2.4583400E+00
   1.3912100E-02  -7.3329800E+00  -5.9541100E+00   2.4583400E+00
   1.6377600E-02  -1.0746890E+01  -5.2120500E+00   8.7097000E-01
   1.5328000E-02  -9.4193000E+00  -6.7942100E+00   8.7097000E-01
   1.3686600E-02  -7.3853200E+00  -7.1528600E+00   8.7097000E-01
   1.4804700E-02  -1.0746890E+01  -5.2120500E+00  -1.0911300E+00
   1.4106100E-02  -9.4193000E+00  -6.7942100E+00  -1.0911300E+00
   1.2623000E-02  -7.3853200E+00  -7.1528600E+00  -1.0911300E+00
   1.1196700E-02  -9.4193000E+00  -5.2762200E+00  -2.6785000E+00
   1.0981900E-02  -7.3329800E+00  -5.9541100E+00  -2.6785000E+00
   1.2889600E-02  -2.1918000E-01  -8.9208700E+00   2.6350000E+00
   1.3871900E-02   1.8148100E+00  -9.2795100E+00   2.6350000E+00
   1.3993300E-02   3.6034600E+00  -8.2468300E+00   2.6350000E+00
   1.4667700E-02  -1.5467600E+00  -7.3387100E+00   6.7291000E-01
   1.7685200E-02  -2.1918000E-01  -8.9208700E+00   6.7291000E-01
   1.8558600E-02   1.8148100E+00  -9.2795100E+00   6.7291000E-01
   1.8384400E-02   3.6034600E+00  -8.2468300E+00   6.7291000E-01
   1.1641700E-02  -6.9554000E-01  -4.4614500E+00   6.7748600E+00
   1.1643800E-02  -1.1890000E-01  -2.6867200E+00   6.1685400E+00
   1.5179100E-02  -2.2052200E+00  -5.5583000E+00   6.1685400E+00
   2.0721000E-02  -3.5328100E+00  -5.4941300E+00   4.5811700E+00
   1.3857900E-02  -2.2052200E+00  -7.0762900E+00   4.5811700E+00
   1.4228800E-02  -2.2052200E+00  -7.0762900E+00   2.6190700E+00
   1.4119300E-02   2.4768200E+00  -4.9160700E+00   7.6157900E+00
   1.8526200E-02   4.3428800E+00  -4.9160700E+00   7.0094700E+00
   1.5091300E-02   3.0534700E+00  -3.1413400E+00   7.0094700E+00
   1.0569800E-02   9.6714000E-01  -3.8192200E+00   7.0094700E+00
   1.0772700E-02   9.6714000E-01  -6.0129100E+00   7.0094700E+00
   1.4736200E-02   3.0534700E+00  -6.6908000E+00   7.0094700E+00
   2.3772900E-02   5.4961800E+00  -4.9160700E+00   5.4221000E+00
   2.0731100E-02   4.7897800E+00  -2.9752600E+00   5.4221000E+00
   1.2374900E-02   3.0011300E+00  -7.8895600E+00   5.4221000E+00
   1.7694000E-02   4.7897800E+00  -6.8568700E+00   5.4221000E+00
   2.0726300E-02  -3.8438100E+00   2.1903800E+00  -5.6377300E+00
